Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_NK_T_CELL_PROLIFERATION	0	NA	NA	NA	NA	NA	NA
GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_LACTATE_TRANSMEMBRANE_TRANSPORT	0	NA	NA	NA	NA	NA	NA
GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	0	NA	NA	NA	NA	NA	NA
GOBP_FLAVONOID_GLUCURONIDATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	0	NA	NA	NA	NA	NA	NA
GOBP_RIBOSOME_DISASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0	NA	NA	NA	NA	NA	NA
GOBP_PROTECTION_FROM_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0	NA	NA	NA	NA	NA	NA
GOBP_AMINO_ACID_SALVAGE	0	NA	NA	NA	NA	NA	NA
GOBP_PARANODAL_JUNCTION_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM_EXIT_SITE	0	NA	NA	NA	NA	NA	NA
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	0	NA	NA	NA	NA	NA	NA
GOBP_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL	0	NA	NA	NA	NA	NA	NA
GOBP_MICTURITION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_MRNA_3_END_PROCESSING	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0	NA	NA	NA	NA	NA	NA
GOBP_DETECTION_OF_MUSCLE_STRETCH	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	0	NA	NA	NA	NA	NA	NA
GOBP_SCF_COMPLEX_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_WATER_DEPRIVATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	0	NA	NA	NA	NA	NA	NA
GOBP_ENDOCARDIAL_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_LATERAL_MESODERM_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_PHEROMONE	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_DNA_TOPOLOGICAL_CHANGE	0	NA	NA	NA	NA	NA	NA
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_HEART_MORPHOGENESIS	0	NA	NA	NA	NA	NA	NA
GOBP_SECRETORY_GRANULE_LOCALIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_SENSORY_PERCEPTION_OF_TOUCH	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	0	NA	NA	NA	NA	NA	NA
GOBP_FATTY_ACID_ALPHA_OXIDATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	0	NA	NA	NA	NA	NA	NA
GOBP_TYROSINE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_CGMP	0	NA	NA	NA	NA	NA	NA
GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	0	NA	NA	NA	NA	NA	NA
GOBP_OXALOACETATE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	0	NA	NA	NA	NA	NA	NA
GOBP_PLASMA_MEMBRANE_FUSION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	0	NA	NA	NA	NA	NA	NA
GOBP_REVERSIBLE_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_FORSKOLIN	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT	0	NA	NA	NA	NA	NA	NA
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION	0	NA	NA	NA	NA	NA	NA
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION	0	NA	NA	NA	NA	NA	NA
GOBP_BILE_ACID_SECRETION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_EIF2_ALPHA_PHOSPHORYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_CLATHRIN_COAT_DISASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_ADENOSINE_TO_INOSINE_EDITING	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	0	NA	NA	NA	NA	NA	NA
GOBP_FRUCTOSE_CATABOLIC_PROCESS_TO_HYDROXYACETONE_PHOSPHATE_AND_GLYCERALDEHYDE_3_PHOSPHATE	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	0	NA	NA	NA	NA	NA	NA
GOBP_APICAL_PROTEIN_LOCALIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0	NA	NA	NA	NA	NA	NA
GOBP_PROTEIN_POLYGLUTAMYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_HISTONE_CITRULLINATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	0	NA	NA	NA	NA	NA	NA
GOBP_MESONEPHRIC_DUCT_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0	NA	NA	NA	NA	NA	NA
GOBP_TELOMERE_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_IMMATURE_T_CELL_PROLIFERATION_IN_THYMUS	0	NA	NA	NA	NA	NA	NA
GOBP_PROTEIN_POLYUFMYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	0	NA	NA	NA	NA	NA	NA
GOBP_VITAMIN_A_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS	0	NA	NA	NA	NA	NA	NA
GOBP_OSTEOCLAST_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_LEAD_ION	0	NA	NA	NA	NA	NA	NA
GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_OPTIC_NERVE_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_TRNA_THIO_MODIFICATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	0	NA	NA	NA	NA	NA	NA
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_LEUKOTRIENE_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	0	NA	NA	NA	NA	NA	NA
GOBP_INTERLEUKIN_21_PRODUCTION	0	NA	NA	NA	NA	NA	NA
GOBP_SKELETAL_MUSCLE_THIN_FILAMENT_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0	NA	NA	NA	NA	NA	NA
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	0	NA	NA	NA	NA	NA	NA
GOBP_RESPONSE_TO_DSRNA	0	NA	NA	NA	NA	NA	NA
GOBP_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_INTRACELLULAR_MRNA_LOCALIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_SPINAL_CORD_OLIGODENDROCYTE_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_PROTEIN_MONO_ADP_RIBOSYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	0	NA	NA	NA	NA	NA	NA
GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_GLUCAGON_SECRETION	0	NA	NA	NA	NA	NA	NA
GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0	NA	NA	NA	NA	NA	NA
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_ENDOCARDIUM_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0	NA	NA	NA	NA	NA	NA
GOBP_MYOFIBROBLAST_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION_CELL_EXTENSION	0	NA	NA	NA	NA	NA	NA
GOBP_ALDOSTERONE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_AXONEMAL_CENTRAL_APPARATUS_ASSEMBLY	0	NA	NA	NA	NA	NA	NA
GOBP_RNA_CAPPING	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	0	NA	NA	NA	NA	NA	NA
GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_MYELIN_MAINTENANCE	0	NA	NA	NA	NA	NA	NA
GOBP_HISTONE_H3_K4_TRIMETHYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	0	NA	NA	NA	NA	NA	NA
GOBP_KERATINOCYTE_DEVELOPMENT	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	0	NA	NA	NA	NA	NA	NA
GOBP_MACROPHAGE_FUSION	0	NA	NA	NA	NA	NA	NA
GOBP_RETINAL_CELL_APOPTOTIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_TRYPTOPHAN_TRANSPORT	0	NA	NA	NA	NA	NA	NA
GOBP_HISTONE_H3_K27_TRIMETHYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	0	NA	NA	NA	NA	NA	NA
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	0	NA	NA	NA	NA	NA	NA
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	0	NA	NA	NA	NA	NA	NA
GOBP_HISTONE_H3_K36_DEMETHYLATION	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_T_CELL_SELECTION	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	0	NA	NA	NA	NA	NA	NA
GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	0	NA	NA	NA	NA	NA	NA
GOBP_METANEPHRIC_TUBULE_FORMATION	0	NA	NA	NA	NA	NA	NA
GOBP_MONOTERPENOID_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	0	NA	NA	NA	NA	NA	NA
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES	0	NA	NA	NA	NA	NA	NA
GOBP_SMALL_RNA_LOADING_ONTO_RISC	0	NA	NA	NA	NA	NA	NA
GOBP_CELLULAR_RESPONSE_TO_DSRNA	0	NA	NA	NA	NA	NA	NA
GOBP_LEUCINE_METABOLIC_PROCESS	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_CHROMATIN_SILENCING	0	NA	NA	NA	NA	NA	NA
GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	0	NA	NA	NA	NA	NA	NA
GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	0	NA	NA	NA	NA	NA	NA
GOBP_OPIOID_RECEPTOR_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
